"","series_id","category","actual","method","forecast","horizon","timestamp"
"4306","O25","FINANCE",5525.26,"ROBUST-Trend",5505.89,2,2
"4307","O25","FINANCE",5665.16,"ROBUST-Trend",5483.93,3,3
"4308","O25","FINANCE",5738.28,"ROBUST-Trend",5461.97,4,4
"4309","O25","FINANCE",5880.64,"ROBUST-Trend",5440,5,5
"4310","O25","FINANCE",5838.6,"ROBUST-Trend",5418.04,6,6
"4311","O25","FINANCE",5796.09,"ROBUST-Trend",5396.08,7,7
"4312","O25","FINANCE",6077.92,"ROBUST-Trend",5374.12,8,8
"4313","O25","FINANCE",5461.61,"ARARMA",5532.76,1,1
"4314","O25","FINANCE",5525.26,"ARARMA",5515.76,2,2
"4315","O25","FINANCE",5665.16,"ARARMA",5498.81,3,3
"4316","O25","FINANCE",5738.28,"ARARMA",5481.91,4,4
"4317","O25","FINANCE",5880.64,"ARARMA",5465.06,5,5
"4318","O25","FINANCE",5838.6,"ARARMA",5448.27,6,6
"4319","O25","FINANCE",5796.09,"ARARMA",5431.53,7,7
"4320","O25","FINANCE",6077.92,"ARARMA",5414.84,8,8
"4321","O25","FINANCE",5461.61,"Auto-ANN",5560.3,1,1
"4322","O25","FINANCE",5525.26,"Auto-ANN",5570.43,2,2
"4323","O25","FINANCE",5665.16,"Auto-ANN",5580.2,3,3
"4324","O25","FINANCE",5738.28,"Auto-ANN",5589.63,4,4
"4325","O25","FINANCE",5880.64,"Auto-ANN",5598.73,5,5
"4326","O25","FINANCE",5838.6,"Auto-ANN",5607.52,6,6
"4327","O25","FINANCE",5796.09,"Auto-ANN",5615.99,7,7
"4328","O25","FINANCE",6077.92,"Auto-ANN",5624.16,8,8
"4329","O25","FINANCE",5461.61,"Flors-Pearc1",5558.34,1,1
"4330","O25","FINANCE",5525.26,"Flors-Pearc1",5558.34,2,2
"4331","O25","FINANCE",5665.16,"Flors-Pearc1",5558.34,3,3
"4332","O25","FINANCE",5738.28,"Flors-Pearc1",5558.34,4,4
"4333","O25","FINANCE",5880.64,"Flors-Pearc1",5558.34,5,5
"4334","O25","FINANCE",5838.6,"Flors-Pearc1",5558.34,6,6
"4335","O25","FINANCE",5796.09,"Flors-Pearc1",5558.34,7,7
"4336","O25","FINANCE",6077.92,"Flors-Pearc1",5558.34,8,8
"4337","O25","FINANCE",5461.61,"Flors-Pearc2",5709.87,1,1
"4338","O25","FINANCE",5525.26,"Flors-Pearc2",5698.77,2,2
"4339","O25","FINANCE",5665.16,"Flors-Pearc2",5687.96,3,3
"4340","O25","FINANCE",5738.28,"Flors-Pearc2",5677.45,4,4
"4341","O25","FINANCE",5880.64,"Flors-Pearc2",5667.24,5,5
"4342","O25","FINANCE",5838.6,"Flors-Pearc2",5657.33,6,6
"4343","O25","FINANCE",5796.09,"Flors-Pearc2",5647.71,7,7
"4344","O25","FINANCE",6077.92,"Flors-Pearc2",5638.4,8,8
"4345","O25","FINANCE",5461.61,"PP-Autocast",5550.02,1,1
"4346","O25","FINANCE",5525.26,"PP-Autocast",5549.88,2,2
"4347","O25","FINANCE",5665.16,"PP-Autocast",5549.88,3,3
"4348","O25","FINANCE",5738.28,"PP-Autocast",5549.88,4,4
"4349","O25","FINANCE",5880.64,"PP-Autocast",5549.88,5,5
"4350","O25","FINANCE",5838.6,"PP-Autocast",5549.88,6,6
"4351","O25","FINANCE",5796.09,"PP-Autocast",5549.88,7,7
"4352","O25","FINANCE",6077.92,"PP-Autocast",5549.88,8,8
"4353","O25","FINANCE",5461.61,"ForecastPro",5550.73,1,1
"4354","O25","FINANCE",5525.26,"ForecastPro",5550.73,2,2
"4355","O25","FINANCE",5665.16,"ForecastPro",5550.73,3,3
"4356","O25","FINANCE",5738.28,"ForecastPro",5550.73,4,4
"4357","O25","FINANCE",5880.64,"ForecastPro",5550.73,5,5
"4358","O25","FINANCE",5838.6,"ForecastPro",5550.73,6,6
"4359","O25","FINANCE",5796.09,"ForecastPro",5550.73,7,7
"4360","O25","FINANCE",6077.92,"ForecastPro",5550.73,8,8
"4361","O25","FINANCE",5461.61,"SMARTFCS",5654.88,1,1
"4362","O25","FINANCE",5525.26,"SMARTFCS",5635.9,2,2
"4363","O25","FINANCE",5665.16,"SMARTFCS",5616.92,3,3
"4364","O25","FINANCE",5738.28,"SMARTFCS",5597.94,4,4
"4365","O25","FINANCE",5880.64,"SMARTFCS",5578.96,5,5
"4366","O25","FINANCE",5838.6,"SMARTFCS",5559.98,6,6
"4367","O25","FINANCE",5796.09,"SMARTFCS",5541.01,7,7
"4368","O25","FINANCE",6077.92,"SMARTFCS",5522.03,8,8
"4369","O25","FINANCE",5461.61,"THETAsm",5544.24,1,1
"4370","O25","FINANCE",5525.26,"THETAsm",5543.35,2,2
"4371","O25","FINANCE",5665.16,"THETAsm",5543.21,3,3
"4372","O25","FINANCE",5738.28,"THETAsm",5543.18,4,4
"4373","O25","FINANCE",5880.64,"THETAsm",5543.18,5,5
"4374","O25","FINANCE",5838.6,"THETAsm",5543.18,6,6
"4375","O25","FINANCE",5796.09,"THETAsm",5543.18,7,7
"4376","O25","FINANCE",6077.92,"THETAsm",5543.18,8,8
"4377","O25","FINANCE",5461.61,"THETA",5541.74,1,1
"4378","O25","FINANCE",5525.26,"THETA",5531.01,2,2
"4379","O25","FINANCE",5665.16,"THETA",5520.33,3,3
"4380","O25","FINANCE",5738.28,"THETA",5509.7,4,4
"4381","O25","FINANCE",5880.64,"THETA",5499.11,5,5
"4382","O25","FINANCE",5838.6,"THETA",5488.57,6,6
"4383","O25","FINANCE",5796.09,"THETA",5478.08,7,7
"4384","O25","FINANCE",6077.92,"THETA",5467.63,8,8
"4385","O25","FINANCE",5461.61,"RBF",5557.07,1,1
"4386","O25","FINANCE",5525.26,"RBF",5545.28,2,2
"4387","O25","FINANCE",5665.16,"RBF",5532.24,3,3
"4388","O25","FINANCE",5738.28,"RBF",5518.11,4,4
"4389","O25","FINANCE",5880.64,"RBF",5503.04,5,5
"4390","O25","FINANCE",5838.6,"RBF",5487.2,6,6
"4391","O25","FINANCE",5796.09,"RBF",5470.71,7,7
"4392","O25","FINANCE",6077.92,"RBF",5453.71,8,8
"4393","O25","FINANCE",5461.61,"ForcX",5542.21,1,1
"4394","O25","FINANCE",5525.26,"ForcX",5532.44,2,2
"4395","O25","FINANCE",5665.16,"ForcX",5522.67,3,3
"4396","O25","FINANCE",5738.28,"ForcX",5512.91,4,4
"4397","O25","FINANCE",5880.64,"ForcX",5503.14,5,5
"4398","O25","FINANCE",5838.6,"ForcX",5493.37,6,6
"4399","O25","FINANCE",5796.09,"ForcX",5483.6,7,7
"4400","O25","FINANCE",6077.92,"ForcX",5473.83,8,8
"4401","O26","FINANCE",6157.56,"NAIVE2",6302.99,1,1
"4402","O26","FINANCE",6378.36,"NAIVE2",6302.99,2,2
"4403","O26","FINANCE",6499.36,"NAIVE2",6302.99,3,3
"4404","O26","FINANCE",6501.36,"NAIVE2",6302.99,4,4
"4405","O26","FINANCE",6631.63,"NAIVE2",6302.99,5,5
"4406","O26","FINANCE",6751.35,"NAIVE2",6302.99,6,6
"4407","O26","FINANCE",6772.41,"NAIVE2",6302.99,7,7
"4408","O26","FINANCE",6795.3,"NAIVE2",6302.99,8,8
"4409","O26","FINANCE",6157.56,"SINGLE",6302.99,1,1
"4410","O26","FINANCE",6378.36,"SINGLE",6302.99,2,2
"4411","O26","FINANCE",6499.36,"SINGLE",6302.99,3,3
"4412","O26","FINANCE",6501.36,"SINGLE",6302.99,4,4
"4413","O26","FINANCE",6631.63,"SINGLE",6302.99,5,5
"4414","O26","FINANCE",6751.35,"SINGLE",6302.99,6,6
"4415","O26","FINANCE",6772.41,"SINGLE",6302.99,7,7
"4416","O26","FINANCE",6795.3,"SINGLE",6302.99,8,8
"4417","O26","FINANCE",6157.56,"HOLT",6312.2,1,1
"4418","O26","FINANCE",6378.36,"HOLT",6321.13,2,2
"4419","O26","FINANCE",6499.36,"HOLT",6330.07,3,3
"4420","O26","FINANCE",6501.36,"HOLT",6339,4,4
"4421","O26","FINANCE",6631.63,"HOLT",6347.94,5,5
"4422","O26","FINANCE",6751.35,"HOLT",6356.87,6,6
"4423","O26","FINANCE",6772.41,"HOLT",6365.81,7,7
"4424","O26","FINANCE",6795.3,"HOLT",6374.74,8,8
"4425","O26","FINANCE",6157.56,"DAMPEN",6309.76,1,1
"4426","O26","FINANCE",6378.36,"DAMPEN",6313.05,2,2
"4427","O26","FINANCE",6499.36,"DAMPEN",6314.15,3,3
"4428","O26","FINANCE",6501.36,"DAMPEN",6314.52,4,4
"4429","O26","FINANCE",6631.63,"DAMPEN",6314.64,5,5
"4430","O26","FINANCE",6751.35,"DAMPEN",6314.68,6,6
"4431","O26","FINANCE",6772.41,"DAMPEN",6314.7,7,7
"4432","O26","FINANCE",6795.3,"DAMPEN",6314.7,8,8
"4433","O26","FINANCE",6157.56,"WINTER",6312.2,1,1
"4434","O26","FINANCE",6378.36,"WINTER",6321.13,2,2
"4435","O26","FINANCE",6499.36,"WINTER",6330.07,3,3
"4436","O26","FINANCE",6501.36,"WINTER",6339,4,4
"4437","O26","FINANCE",6631.63,"WINTER",6347.94,5,5
"4438","O26","FINANCE",6751.35,"WINTER",6356.87,6,6
"4439","O26","FINANCE",6772.41,"WINTER",6365.81,7,7
"4440","O26","FINANCE",6795.3,"WINTER",6374.74,8,8
"4441","O26","FINANCE",6157.56,"COMB S-H-D",6308.32,1,1
"4442","O26","FINANCE",6378.36,"COMB S-H-D",6312.39,2,2
"4443","O26","FINANCE",6499.36,"COMB S-H-D",6315.74,3,3
"4444","O26","FINANCE",6501.36,"COMB S-H-D",6318.84,4,4
"4445","O26","FINANCE",6631.63,"COMB S-H-D",6321.86,5,5
"4446","O26","FINANCE",6751.35,"COMB S-H-D",6324.85,6,6
"4447","O26","FINANCE",6772.41,"COMB S-H-D",6327.83,7,7
"4448","O26","FINANCE",6795.3,"COMB S-H-D",6330.81,8,8
"4449","O26","FINANCE",6157.56,"B-J auto",6302.99,1,1
"4450","O26","FINANCE",6378.36,"B-J auto",6302.99,2,2
"4451","O26","FINANCE",6499.36,"B-J auto",6302.99,3,3
"4452","O26","FINANCE",6501.36,"B-J auto",6302.99,4,4
"4453","O26","FINANCE",6631.63,"B-J auto",6302.99,5,5
"4454","O26","FINANCE",6751.35,"B-J auto",6302.99,6,6
"4455","O26","FINANCE",6772.41,"B-J auto",6302.99,7,7
"4456","O26","FINANCE",6795.3,"B-J auto",6302.99,8,8
"4457","O26","FINANCE",6157.56,"AutoBox1",6208.81,1,1
"4458","O26","FINANCE",6378.36,"AutoBox1",6139.07,2,2
"4459","O26","FINANCE",6499.36,"AutoBox1",6082.76,3,3
"4460","O26","FINANCE",6501.36,"AutoBox1",6033.83,4,4
"4461","O26","FINANCE",6631.63,"AutoBox1",5988.95,5,5
"4462","O26","FINANCE",6751.35,"AutoBox1",5946.29,6,6
"4463","O26","FINANCE",6772.41,"AutoBox1",5904.86,7,7
"4464","O26","FINANCE",6795.3,"AutoBox1",5864.1,8,8
"4465","O26","FINANCE",6157.56,"AutoBox2",6302.99,1,1
"4466","O26","FINANCE",6378.36,"AutoBox2",6302.99,2,2
"4467","O26","FINANCE",6499.36,"AutoBox2",6302.99,3,3
"4468","O26","FINANCE",6501.36,"AutoBox2",6302.99,4,4
"4469","O26","FINANCE",6631.63,"AutoBox2",6302.99,5,5
"4470","O26","FINANCE",6751.35,"AutoBox2",6302.99,6,6
"4471","O26","FINANCE",6772.41,"AutoBox2",6302.99,7,7
"4472","O26","FINANCE",6795.3,"AutoBox2",6302.99,8,8
"4473","O26","FINANCE",6157.56,"AutoBox3",6331.91,1,1
"4474","O26","FINANCE",6378.36,"AutoBox3",6330.96,2,2
"4475","O26","FINANCE",6499.36,"AutoBox3",6337.88,3,3
"4476","O26","FINANCE",6501.36,"AutoBox3",6337.65,4,4
"4477","O26","FINANCE",6631.63,"AutoBox3",6339.3,5,5
"4478","O26","FINANCE",6751.35,"AutoBox3",6339.25,6,6
"4479","O26","FINANCE",6772.41,"AutoBox3",6339.65,7,7
"4480","O26","FINANCE",6795.3,"AutoBox3",6339.63,8,8
"4481","O26","FINANCE",6157.56,"ROBUST-Trend",6310.31,1,1
"4482","O26","FINANCE",6378.36,"ROBUST-Trend",6317.62,2,2
"4483","O26","FINANCE",6499.36,"ROBUST-Trend",6324.94,3,3
"4484","O26","FINANCE",6501.36,"ROBUST-Trend",6332.26,4,4
"4485","O26","FINANCE",6631.63,"ROBUST-Trend",6339.58,5,5
"4486","O26","FINANCE",6751.35,"ROBUST-Trend",6346.89,6,6
"4487","O26","FINANCE",6772.41,"ROBUST-Trend",6354.21,7,7
"4488","O26","FINANCE",6795.3,"ROBUST-Trend",6361.53,8,8
"4489","O26","FINANCE",6157.56,"ARARMA",6305.63,1,1
"4490","O26","FINANCE",6378.36,"ARARMA",6308.26,2,2
"4491","O26","FINANCE",6499.36,"ARARMA",6310.9,3,3
"4492","O26","FINANCE",6501.36,"ARARMA",6313.54,4,4
"4493","O26","FINANCE",6631.63,"ARARMA",6316.18,5,5
"4494","O26","FINANCE",6751.35,"ARARMA",6318.82,6,6
"4495","O26","FINANCE",6772.41,"ARARMA",6321.46,7,7
"4496","O26","FINANCE",6795.3,"ARARMA",6324.11,8,8
"4497","O26","FINANCE",6157.56,"Auto-ANN",6292.86,1,1
"4498","O26","FINANCE",6378.36,"Auto-ANN",6283.46,2,2
"4499","O26","FINANCE",6499.36,"Auto-ANN",6274.72,3,3
"4500","O26","FINANCE",6501.36,"Auto-ANN",6266.61,4,4
"4501","O26","FINANCE",6631.63,"Auto-ANN",6259.08,5,5
"4502","O26","FINANCE",6751.35,"Auto-ANN",6252.09,6,6
"4503","O26","FINANCE",6772.41,"Auto-ANN",6245.59,7,7
"4504","O26","FINANCE",6795.3,"Auto-ANN",6239.56,8,8
"4505","O26","FINANCE",6157.56,"Flors-Pearc1",6308.97,1,1
"4506","O26","FINANCE",6378.36,"Flors-Pearc1",6310.4,2,2
"4507","O26","FINANCE",6499.36,"Flors-Pearc1",6310.9,3,3
"4508","O26","FINANCE",6501.36,"Flors-Pearc1",6311.07,4,4
"4509","O26","FINANCE",6631.63,"Flors-Pearc1",6311.13,5,5
"4510","O26","FINANCE",6751.35,"Flors-Pearc1",6311.15,6,6
"4511","O26","FINANCE",6772.41,"Flors-Pearc1",6311.15,7,7
"4512","O26","FINANCE",6795.3,"Flors-Pearc1",6311.15,8,8
"4513","O26","FINANCE",6157.56,"Flors-Pearc2",6354.8,1,1
"4514","O26","FINANCE",6378.36,"Flors-Pearc2",6360.14,2,2
"4515","O26","FINANCE",6499.36,"Flors-Pearc2",6365.24,3,3
"4516","O26","FINANCE",6501.36,"Flors-Pearc2",6370.32,4,4
"4517","O26","FINANCE",6631.63,"Flors-Pearc2",6375.43,5,5
"4518","O26","FINANCE",6751.35,"Flors-Pearc2",6380.6,6,6
"4519","O26","FINANCE",6772.41,"Flors-Pearc2",6385.83,7,7
"4520","O26","FINANCE",6795.3,"Flors-Pearc2",6391.13,8,8
"4521","O26","FINANCE",6157.56,"PP-Autocast",6309.68,1,1
"4522","O26","FINANCE",6378.36,"PP-Autocast",6312.89,2,2
"4523","O26","FINANCE",6499.36,"PP-Autocast",6313.95,3,3
"4524","O26","FINANCE",6501.36,"PP-Autocast",6314.29,4,4
"4525","O26","FINANCE",6631.63,"PP-Autocast",6314.41,5,5
"4526","O26","FINANCE",6751.35,"PP-Autocast",6314.45,6,6
"4527","O26","FINANCE",6772.41,"PP-Autocast",6314.46,7,7
"4528","O26","FINANCE",6795.3,"PP-Autocast",6314.46,8,8
"4529","O26","FINANCE",6157.56,"ForecastPro",6303.62,1,1
"4530","O26","FINANCE",6378.36,"ForecastPro",6303.52,2,2
"4531","O26","FINANCE",6499.36,"ForecastPro",6303.54,3,3
"4532","O26","FINANCE",6501.36,"ForecastPro",6303.54,4,4
"4533","O26","FINANCE",6631.63,"ForecastPro",6303.54,5,5
"4534","O26","FINANCE",6751.35,"ForecastPro",6303.54,6,6
"4535","O26","FINANCE",6772.41,"ForecastPro",6303.54,7,7
"4536","O26","FINANCE",6795.3,"ForecastPro",6303.54,8,8
"4537","O26","FINANCE",6157.56,"SMARTFCS",6302.31,1,1
"4538","O26","FINANCE",6378.36,"SMARTFCS",6302.31,2,2
"4539","O26","FINANCE",6499.36,"SMARTFCS",6302.31,3,3
"4540","O26","FINANCE",6501.36,"SMARTFCS",6302.31,4,4
"4541","O26","FINANCE",6631.63,"SMARTFCS",6302.31,5,5
"4542","O26","FINANCE",6751.35,"SMARTFCS",6302.31,6,6
"4543","O26","FINANCE",6772.41,"SMARTFCS",6302.31,7,7
"4544","O26","FINANCE",6795.3,"SMARTFCS",6302.31,8,8
"4545","O26","FINANCE",6157.56,"THETAsm",6300.55,1,1
"4546","O26","FINANCE",6378.36,"THETAsm",6300.16,2,2
"4547","O26","FINANCE",6499.36,"THETAsm",6300.1,3,3
"4548","O26","FINANCE",6501.36,"THETAsm",6300.09,4,4
"4549","O26","FINANCE",6631.63,"THETAsm",6300.09,5,5
"4550","O26","FINANCE",6751.35,"THETAsm",6300.09,6,6
"4551","O26","FINANCE",6772.41,"THETAsm",6300.09,7,7
"4552","O26","FINANCE",6795.3,"THETAsm",6300.09,8,8
"4553","O26","FINANCE",6157.56,"THETA",6315.6,1,1
"4554","O26","FINANCE",6378.36,"THETA",6324.36,2,2
"4555","O26","FINANCE",6499.36,"THETA",6330.47,3,3
"4556","O26","FINANCE",6501.36,"THETA",6335.54,4,4
"4557","O26","FINANCE",6631.63,"THETA",6340.2,5,5
"4558","O26","FINANCE",6751.35,"THETA",6344.69,6,6
"4559","O26","FINANCE",6772.41,"THETA",6349.1,7,7
"4560","O26","FINANCE",6795.3,"THETA",6353.47,8,8
"4561","O26","FINANCE",6157.56,"RBF",6326.6,1,1
"4562","O26","FINANCE",6378.36,"RBF",6332.51,2,2
"4563","O26","FINANCE",6499.36,"RBF",6338.93,3,3
"4564","O26","FINANCE",6501.36,"RBF",6345.72,4,4
"4565","O26","FINANCE",6631.63,"RBF",6352.72,5,5
"4566","O26","FINANCE",6751.35,"RBF",6359.83,6,6
"4567","O26","FINANCE",6772.41,"RBF",6366.92,7,7
"4568","O26","FINANCE",6795.3,"RBF",6373.9,8,8
"4569","O26","FINANCE",6157.56,"ForcX",6303.63,1,1
"4570","O26","FINANCE",6378.36,"ForcX",6303.53,2,2
"4571","O26","FINANCE",6499.36,"ForcX",6303.55,3,3
"4572","O26","FINANCE",6501.36,"ForcX",6303.54,4,4
"4573","O26","FINANCE",6631.63,"ForcX",6303.54,5,5
"4574","O26","FINANCE",6751.35,"ForcX",6303.54,6,6
"4575","O26","FINANCE",6772.41,"ForcX",6303.54,7,7
"4576","O26","FINANCE",6795.3,"ForcX",6303.54,8,8
"4577","O27","FINANCE",4886.87,"NAIVE2",5033.39,1,1
"4578","O27","FINANCE",4788.86,"NAIVE2",5033.39,2,2
"4579","O27","FINANCE",4587.99,"NAIVE2",5033.39,3,3
"4580","O27","FINANCE",4743.51,"NAIVE2",5033.39,4,4
"4581","O27","FINANCE",4824.25,"NAIVE2",5033.39,5,5
"4582","O27","FINANCE",4958.55,"NAIVE2",5033.39,6,6
"4583","O27","FINANCE",4842.33,"NAIVE2",5033.39,7,7
"4584","O27","FINANCE",4610.95,"NAIVE2",5033.39,8,8
"4585","O27","FINANCE",4886.87,"SINGLE",5033.49,1,1
"4586","O27","FINANCE",4788.86,"SINGLE",5033.49,2,2
"4587","O27","FINANCE",4587.99,"SINGLE",5033.49,3,3
"4588","O27","FINANCE",4743.51,"SINGLE",5033.49,4,4
"4589","O27","FINANCE",4824.25,"SINGLE",5033.49,5,5
"4590","O27","FINANCE",4958.55,"SINGLE",5033.49,6,6
"4591","O27","FINANCE",4842.33,"SINGLE",5033.49,7,7
"4592","O27","FINANCE",4610.95,"SINGLE",5033.49,8,8
"4593","O27","FINANCE",4886.87,"HOLT",5043.29,1,1
"4594","O27","FINANCE",4788.86,"HOLT",5052.89,2,2
"4595","O27","FINANCE",4587.99,"HOLT",5062.49,3,3
"4596","O27","FINANCE",4743.51,"HOLT",5072.08,4,4
"4597","O27","FINANCE",4824.25,"HOLT",5081.68,5,5
"4598","O27","FINANCE",4958.55,"HOLT",5091.28,6,6
"4599","O27","FINANCE",4842.33,"HOLT",5100.88,7,7
"4600","O27","FINANCE",4610.95,"HOLT",5110.47,8,8
"4601","O27","FINANCE",4886.87,"DAMPEN",5020.61,1,1
"4602","O27","FINANCE",4788.86,"DAMPEN",5018.31,2,2
"4603","O27","FINANCE",4587.99,"DAMPEN",5017.74,3,3
"4604","O27","FINANCE",4743.51,"DAMPEN",5017.59,4,4
"4605","O27","FINANCE",4824.25,"DAMPEN",5017.56,5,5
"4606","O27","FINANCE",4958.55,"DAMPEN",5017.55,6,6
"4607","O27","FINANCE",4842.33,"DAMPEN",5017.55,7,7
"4608","O27","FINANCE",4610.95,"DAMPEN",5017.55,8,8
"4609","O27","FINANCE",4886.87,"WINTER",5043.29,1,1
"4610","O27","FINANCE",4788.86,"WINTER",5052.89,2,2
"4611","O27","FINANCE",4587.99,"WINTER",5062.49,3,3
"4612","O27","FINANCE",4743.51,"WINTER",5072.08,4,4
"4613","O27","FINANCE",4824.25,"WINTER",5081.68,5,5
"4614","O27","FINANCE",4958.55,"WINTER",5091.28,6,6
"4615","O27","FINANCE",4842.33,"WINTER",5100.88,7,7
"4616","O27","FINANCE",4610.95,"WINTER",5110.47,8,8
"4617","O27","FINANCE",4886.87,"COMB S-H-D",5032.46,1,1
"4618","O27","FINANCE",4788.86,"COMB S-H-D",5034.9,2,2
"4619","O27","FINANCE",4587.99,"COMB S-H-D",5037.91,3,3
"4620","O27","FINANCE",4743.51,"COMB S-H-D",5041.05,4,4
"4621","O27","FINANCE",4824.25,"COMB S-H-D",5044.24,5,5
"4622","O27","FINANCE",4958.55,"COMB S-H-D",5047.44,6,6
"4623","O27","FINANCE",4842.33,"COMB S-H-D",5050.64,7,7
"4624","O27","FINANCE",4610.95,"COMB S-H-D",5053.84,8,8
"4625","O27","FINANCE",4886.87,"B-J auto",5035.12,1,1
"4626","O27","FINANCE",4788.86,"B-J auto",5036.79,2,2
"4627","O27","FINANCE",4587.99,"B-J auto",5038.42,3,3
"4628","O27","FINANCE",4743.51,"B-J auto",5039.99,4,4
"4629","O27","FINANCE",4824.25,"B-J auto",5041.51,5,5
"4630","O27","FINANCE",4958.55,"B-J auto",5042.98,6,6
"4631","O27","FINANCE",4842.33,"B-J auto",5044.4,7,7
"4632","O27","FINANCE",4610.95,"B-J auto",5045.79,8,8
"4633","O27","FINANCE",4886.87,"AutoBox1",5046.43,1,1
"4634","O27","FINANCE",4788.86,"AutoBox1",5058.28,2,2
"4635","O27","FINANCE",4587.99,"AutoBox1",5069.06,3,3
"4636","O27","FINANCE",4743.51,"AutoBox1",5078.87,4,4
"4637","O27","FINANCE",4824.25,"AutoBox1",5087.78,5,5
"4638","O27","FINANCE",4958.55,"AutoBox1",5095.88,6,6
"4639","O27","FINANCE",4842.33,"AutoBox1",5103.25,7,7
"4640","O27","FINANCE",4610.95,"AutoBox1",5109.95,8,8
"4641","O27","FINANCE",4886.87,"AutoBox2",5033.39,1,1
"4642","O27","FINANCE",4788.86,"AutoBox2",5033.39,2,2
"4643","O27","FINANCE",4587.99,"AutoBox2",5033.39,3,3
"4644","O27","FINANCE",4743.51,"AutoBox2",5033.39,4,4
"4645","O27","FINANCE",4824.25,"AutoBox2",5033.39,5,5
"4646","O27","FINANCE",4958.55,"AutoBox2",5033.39,6,6
"4647","O27","FINANCE",4842.33,"AutoBox2",5033.39,7,7
"4648","O27","FINANCE",4610.95,"AutoBox2",5033.39,8,8
"4649","O27","FINANCE",4886.87,"AutoBox3",5033.39,1,1
"4650","O27","FINANCE",4788.86,"AutoBox3",5033.39,2,2
"4651","O27","FINANCE",4587.99,"AutoBox3",5033.39,3,3
"4652","O27","FINANCE",4743.51,"AutoBox3",5033.39,4,4
"4653","O27","FINANCE",4824.25,"AutoBox3",5033.39,5,5
"4654","O27","FINANCE",4958.55,"AutoBox3",5033.39,6,6
"4655","O27","FINANCE",4842.33,"AutoBox3",5033.39,7,7
"4656","O27","FINANCE",4610.95,"AutoBox3",5033.39,8,8
"4657","O27","FINANCE",4886.87,"ROBUST-Trend",5039.96,1,1
"4658","O27","FINANCE",4788.86,"ROBUST-Trend",5046.53,2,2
"4659","O27","FINANCE",4587.99,"ROBUST-Trend",5053.1,3,3
"4660","O27","FINANCE",4743.51,"ROBUST-Trend",5059.68,4,4
"4661","O27","FINANCE",4824.25,"ROBUST-Trend",5066.25,5,5
"4662","O27","FINANCE",4958.55,"ROBUST-Trend",5072.82,6,6
"4663","O27","FINANCE",4842.33,"ROBUST-Trend",5079.39,7,7
"4664","O27","FINANCE",4610.95,"ROBUST-Trend",5085.96,8,8
"4665","O27","FINANCE",4886.87,"ARARMA",5039.46,1,1
"4666","O27","FINANCE",4788.86,"ARARMA",5045.53,2,2
"4667","O27","FINANCE",4587.99,"ARARMA",5051.62,3,3
"4668","O27","FINANCE",4743.51,"ARARMA",5057.71,4,4
"4669","O27","FINANCE",4824.25,"ARARMA",5063.8,5,5
"4670","O27","FINANCE",4958.55,"ARARMA",5069.91,6,6
"4671","O27","FINANCE",4842.33,"ARARMA",5076.02,7,7
"4672","O27","FINANCE",4610.95,"ARARMA",5082.14,8,8
"4673","O27","FINANCE",4886.87,"Auto-ANN",5046.43,1,1
"4674","O27","FINANCE",4788.86,"Auto-ANN",5058.28,2,2
"4675","O27","FINANCE",4587.99,"Auto-ANN",5069.06,3,3
"4676","O27","FINANCE",4743.51,"Auto-ANN",5078.86,4,4
"4677","O27","FINANCE",4824.25,"Auto-ANN",5087.78,5,5
"4678","O27","FINANCE",4958.55,"Auto-ANN",5095.88,6,6
"4679","O27","FINANCE",4842.33,"Auto-ANN",5103.25,7,7
"4680","O27","FINANCE",4610.95,"Auto-ANN",5109.95,8,8
"4681","O27","FINANCE",4886.87,"Flors-Pearc1",5033.3,1,1
"4682","O27","FINANCE",4788.86,"Flors-Pearc1",5033.3,2,2
"4683","O27","FINANCE",4587.99,"Flors-Pearc1",5033.3,3,3
"4684","O27","FINANCE",4743.51,"Flors-Pearc1",5033.3,4,4
"4685","O27","FINANCE",4824.25,"Flors-Pearc1",5033.3,5,5
"4686","O27","FINANCE",4958.55,"Flors-Pearc1",5033.3,6,6
"4687","O27","FINANCE",4842.33,"Flors-Pearc1",5033.3,7,7
"4688","O27","FINANCE",4610.95,"Flors-Pearc1",5033.3,8,8
"4689","O27","FINANCE",4886.87,"Flors-Pearc2",5387.93,1,1
"4690","O27","FINANCE",4788.86,"Flors-Pearc2",5389.29,2,2
"4691","O27","FINANCE",4587.99,"Flors-Pearc2",5390.45,3,3
"4692","O27","FINANCE",4743.51,"Flors-Pearc2",5391.42,4,4
"4693","O27","FINANCE",4824.25,"Flors-Pearc2",5392.19,5,5
"4694","O27","FINANCE",4958.55,"Flors-Pearc2",5392.75,6,6
"4695","O27","FINANCE",4842.33,"Flors-Pearc2",5393.12,7,7
"4696","O27","FINANCE",4610.95,"Flors-Pearc2",5393.29,8,8
"4697","O27","FINANCE",4886.87,"PP-Autocast",5021.74,1,1
"4698","O27","FINANCE",4788.86,"PP-Autocast",5019.72,2,2
"4699","O27","FINANCE",4587.99,"PP-Autocast",5019.23,3,3
"4700","O27","FINANCE",4743.51,"PP-Autocast",5019.12,4,4
"4701","O27","FINANCE",4824.25,"PP-Autocast",5019.09,5,5
"4702","O27","FINANCE",4958.55,"PP-Autocast",5019.08,6,6
"4703","O27","FINANCE",4842.33,"PP-Autocast",5019.08,7,7
